text
"In 1973, Bangladesh consumed 1.41 TWh of coal."
"In 1974, Bangladesh consumed 1.26 TWh of coal."
"In 1975, Bangladesh consumed 1.45 TWh of coal."
"In 1976, Bangladesh consumed 1.44 TWh of coal."
"In 1977, Bangladesh consumed 1.50 TWh of coal."
"In 1978, Bangladesh consumed 1.45 TWh of coal."
"In 1979, Bangladesh consumed 1.08 TWh of coal."
"In 1980, Bangladesh consumed 1.44 TWh of coal."
"In 1981, Bangladesh consumed 1.48 TWh of coal."
"In 1982, Bangladesh consumed 1.80 TWh of coal."
"In 1983, Bangladesh consumed 1.02 TWh of coal."
"In 1984, Bangladesh consumed 0.41 TWh of coal."
"In 1985, Bangladesh consumed 0.57 TWh of coal."
"In 1986, Bangladesh consumed 0.86 TWh of coal."
"In 1987, Bangladesh consumed 1.35 TWh of coal."
"In 1988, Bangladesh consumed 1.40 TWh of coal."
"In 1989, Bangladesh consumed 1.45 TWh of coal."
"In 1990, Bangladesh consumed 3.27 TWh of coal."
"In 1991, Bangladesh consumed 1.05 TWh of coal."
"In 1992, Bangladesh consumed 0.98 TWh of coal."
"In 1993, Bangladesh consumed 0.37 TWh of coal."
"In 1994, Bangladesh consumed 0.34 TWh of coal."
"In 1995, Bangladesh consumed 3.73 TWh of coal."
"In 1996, Bangladesh consumed 2.05 TWh of coal."
"In 1997, Bangladesh consumed 3.76 TWh of coal."
"In 1998, Bangladesh consumed 1.08 TWh of coal."
"In 1999, Bangladesh consumed 0.53 TWh of coal."
"In 2000, Bangladesh consumed 3.84 TWh of coal."
"In 2001, Bangladesh consumed 4.07 TWh of coal."
"In 2002, Bangladesh consumed 4.25 TWh of coal."
"In 2003, Bangladesh consumed 4.06 TWh of coal."
"In 2004, Bangladesh consumed 4.07 TWh of coal."
"In 2005, Bangladesh consumed 8.35 TWh of coal."
"In 2006, Bangladesh consumed 12.68 TWh of coal."
"In 2007, Bangladesh consumed 10.35 TWh of coal."
"In 2008, Bangladesh consumed 10.90 TWh of coal."
"In 2009, Bangladesh consumed 13.61 TWh of coal."
"In 2010, Bangladesh consumed 8.68 TWh of coal."
"In 2011, Bangladesh consumed 12.92 TWh of coal."
"In 2012, Bangladesh consumed 10.66 TWh of coal."
"In 2013, Bangladesh consumed 14.76 TWh of coal."
"In 2014, Bangladesh consumed 9.35 TWh of coal."
"In 2015, Bangladesh consumed 30.63 TWh of coal."
"In 2016, Bangladesh consumed 23.04 TWh of coal."
"In 2017, Bangladesh consumed 25.12 TWh of coal."
"In 2018, Bangladesh consumed 28.57 TWh of coal."
"In 2019, Bangladesh consumed 48.06 TWh of coal."
"In 2020, Bangladesh consumed 52.35 TWh of coal."
"In 2021, Bangladesh consumed 42.31 TWh of coal."
"In 2022, Bangladesh consumed 55.40 TWh of coal."
"In 2023, Bangladesh consumed 78.29 TWh of coal."
"In 1985, Belarus consumed 25.11 TWh of coal."
"In 1986, Belarus consumed 27.47 TWh of coal."
"In 1987, Belarus consumed 26.71 TWh of coal."
"In 1988, Belarus consumed 28.62 TWh of coal."
"In 1989, Belarus consumed 28.09 TWh of coal."
"In 1990, Belarus consumed 24.71 TWh of coal."
"In 1991, Belarus consumed 23.47 TWh of coal."
"In 1992, Belarus consumed 19.55 TWh of coal."
"In 1993, Belarus consumed 16.79 TWh of coal."
"In 1994, Belarus consumed 11.76 TWh of coal."
"In 1995, Belarus consumed 11.07 TWh of coal."
"In 1996, Belarus consumed 13.43 TWh of coal."
"In 1997, Belarus consumed 14.16 TWh of coal."
"In 1998, Belarus consumed 12.56 TWh of coal."
"In 1999, Belarus consumed 11.66 TWh of coal."
"In 2000, Belarus consumed 11.57 TWh of coal."
"In 2001, Belarus consumed 8.31 TWh of coal."
"In 2002, Belarus consumed 7.84 TWh of coal."
"In 2003, Belarus consumed 7.38 TWh of coal."
"In 2004, Belarus consumed 7.23 TWh of coal."
"In 2005, Belarus consumed 7.98 TWh of coal."
"In 2006, Belarus consumed 7.14 TWh of coal."
"In 2007, Belarus consumed 8.08 TWh of coal."
"In 2008, Belarus consumed 7.53 TWh of coal."
"In 2009, Belarus consumed 7.18 TWh of coal."
"In 2010, Belarus consumed 7.51 TWh of coal."
"In 2011, Belarus consumed 9.02 TWh of coal."
"In 2012, Belarus consumed 9.20 TWh of coal."
"In 2013, Belarus consumed 9.76 TWh of coal."
"In 2014, Belarus consumed 9.69 TWh of coal."
"In 2015, Belarus consumed 8.61 TWh of coal."
"In 2016, Belarus consumed 9.47 TWh of coal."
"In 2017, Belarus consumed 9.79 TWh of coal."
"In 2018, Belarus consumed 14.69 TWh of coal."
"In 2019, Belarus consumed 15.47 TWh of coal."
"In 2020, Belarus consumed 9.73 TWh of coal."
"In 2021, Belarus consumed 9.90 TWh of coal."
"In 2022, Belarus consumed 10.88 TWh of coal."
"In 2023, Belarus consumed 11.26 TWh of coal."
"In 1965, Belgium consumed 222.94 TWh of coal."
"In 1966, Belgium consumed 203.37 TWh of coal."
"In 1967, Belgium consumed 199.60 TWh of coal."
"In 1968, Belgium consumed 206.06 TWh of coal."
"In 1969, Belgium consumed 200.69 TWh of coal."
"In 1970, Belgium consumed 189.13 TWh of coal."
"In 1971, Belgium consumed 156.62 TWh of coal."
"In 1972, Belgium consumed 149.58 TWh of coal."
"In 1973, Belgium consumed 125.53 TWh of coal."
"In 1974, Belgium consumed 134.27 TWh of coal."
"In 1975, Belgium consumed 100.28 TWh of coal."
"In 1976, Belgium consumed 104.50 TWh of coal."
"In 1977, Belgium consumed 106.00 TWh of coal."
"In 1978, Belgium consumed 108.54 TWh of coal."
"In 1979, Belgium consumed 120.94 TWh of coal."
"In 1980, Belgium consumed 121.91 TWh of coal."
"In 1981, Belgium consumed 126.29 TWh of coal."
"In 1982, Belgium consumed 126.49 TWh of coal."
"In 1983, Belgium consumed 107.94 TWh of coal."
"In 1984, Belgium consumed 125.18 TWh of coal."
"In 1985, Belgium consumed 124.83 TWh of coal."
"In 1986, Belgium consumed 106.51 TWh of coal."
"In 1987, Belgium consumed 105.99 TWh of coal."
"In 1988, Belgium consumed 107.11 TWh of coal."
"In 1989, Belgium consumed 112.53 TWh of coal."
"In 1990, Belgium consumed 123.63 TWh of coal."
"In 1991, Belgium consumed 118.26 TWh of coal."
"In 1992, Belgium consumed 105.84 TWh of coal."
"In 1993, Belgium consumed 100.26 TWh of coal."
"In 1994, Belgium consumed 107.77 TWh of coal."
"In 1995, Belgium consumed 102.93 TWh of coal."
"In 1996, Belgium consumed 98.51 TWh of coal."
"In 1997, Belgium consumed 91.96 TWh of coal."
"In 1998, Belgium consumed 91.48 TWh of coal."
"In 1999, Belgium consumed 80.15 TWh of coal."
"In 2000, Belgium consumed 88.68 TWh of coal."
"In 2001, Belgium consumed 84.47 TWh of coal."
"In 2002, Belgium consumed 72.42 TWh of coal."
"In 2003, Belgium consumed 70.05 TWh of coal."
"In 2004, Belgium consumed 65.15 TWh of coal."
"In 2005, Belgium consumed 59.87 TWh of coal."
"In 2006, Belgium consumed 59.08 TWh of coal."
"In 2007, Belgium consumed 53.99 TWh of coal."
"In 2008, Belgium consumed 53.32 TWh of coal."
"In 2009, Belgium consumed 34.35 TWh of coal."
"In 2010, Belgium consumed 43.60 TWh of coal."
"In 2011, Belgium consumed 41.05 TWh of coal."
"In 2012, Belgium consumed 38.66 TWh of coal."
"In 2013, Belgium consumed 40.91 TWh of coal."
"In 2014, Belgium consumed 39.67 TWh of coal."
"In 2015, Belgium consumed 38.74 TWh of coal."
"In 2016, Belgium consumed 36.82 TWh of coal."
"In 2017, Belgium consumed 36.07 TWh of coal."
"In 2018, Belgium consumed 35.87 TWh of coal."
"In 2019, Belgium consumed 35.96 TWh of coal."
"In 2020, Belgium consumed 27.93 TWh of coal."
"In 2021, Belgium consumed 30.89 TWh of coal."
"In 2022, Belgium consumed 32.20 TWh of coal."
"In 2023, Belgium consumed 27.39 TWh of coal."
"In 1965, Brazil consumed 20.18 TWh of coal."
"In 1966, Brazil consumed 21.86 TWh of coal."
"In 1967, Brazil consumed 22.60 TWh of coal."
"In 1968, Brazil consumed 22.24 TWh of coal."
"In 1969, Brazil consumed 24.82 TWh of coal."
"In 1970, Brazil consumed 28.34 TWh of coal."
"In 1971, Brazil consumed 28.53 TWh of coal."
"In 1972, Brazil consumed 30.04 TWh of coal."
"In 1973, Brazil consumed 29.52 TWh of coal."
"In 1974, Brazil consumed 31.31 TWh of coal."
"In 1975, Brazil consumed 37.23 TWh of coal."
"In 1976, Brazil consumed 39.73 TWh of coal."
"In 1977, Brazil consumed 50.39 TWh of coal."
"In 1978, Brazil consumed 57.94 TWh of coal."
"In 1979, Brazil consumed 62.93 TWh of coal."
"In 1980, Brazil consumed 68.64 TWh of coal."
"In 1981, Brazil consumed 67.16 TWh of coal."
"In 1982, Brazil consumed 70.99 TWh of coal."
"In 1983, Brazil consumed 79.84 TWh of coal."
"In 1984, Brazil consumed 98.59 TWh of coal."
"In 1985, Brazil consumed 116.55 TWh of coal."
"In 1986, Brazil consumed 117.99 TWh of coal."
"In 1987, Brazil consumed 123.55 TWh of coal."
"In 1988, Brazil consumed 126.27 TWh of coal."
"In 1989, Brazil consumed 125.29 TWh of coal."
"In 1990, Brazil consumed 111.62 TWh of coal."
"In 1991, Brazil consumed 127.96 TWh of coal."
"In 1992, Brazil consumed 124.18 TWh of coal."
"In 1993, Brazil consumed 127.94 TWh of coal."
"In 1994, Brazil consumed 131.33 TWh of coal."
"In 1995, Brazil consumed 137.73 TWh of coal."
"In 1996, Brazil consumed 142.12 TWh of coal."
"In 1997, Brazil consumed 142.97 TWh of coal."
"In 1998, Brazil consumed 140.04 TWh of coal."
"In 1999, Brazil consumed 141.81 TWh of coal."
"In 2000, Brazil consumed 151.18 TWh of coal."
"In 2001, Brazil consumed 148.79 TWh of coal."
"In 2002, Brazil consumed 144.01 TWh of coal."
"In 2003, Brazil consumed 149.42 TWh of coal."
"In 2004, Brazil consumed 156.66 TWh of coal."
"In 2005, Brazil consumed 151.08 TWh of coal."
"In 2006, Brazil consumed 148.97 TWh of coal."
"In 2007, Brazil consumed 157.87 TWh of coal."
"In 2008, Brazil consumed 160.13 TWh of coal."
"In 2009, Brazil consumed 129.21 TWh of coal."
"In 2010, Brazil consumed 168.20 TWh of coal."
"In 2011, Brazil consumed 179.67 TWh of coal."
"In 2012, Brazil consumed 177.80 TWh of coal."
"In 2013, Brazil consumed 191.65 TWh of coal."
"In 2014, Brazil consumed 203.77 TWh of coal."
"In 2015, Brazil consumed 204.98 TWh of coal."
"In 2016, Brazil consumed 185.15 TWh of coal."
"In 2017, Brazil consumed 195.27 TWh of coal."
"In 2018, Brazil consumed 190.98 TWh of coal."
"In 2019, Brazil consumed 179.51 TWh of coal."
"In 2020, Brazil consumed 163.13 TWh of coal."
"In 2021, Brazil consumed 197.91 TWh of coal."
"In 2022, Brazil consumed 162.66 TWh of coal."
"In 2023, Brazil consumed 159.09 TWh of coal."
"In 1965, Bulgaria consumed 69.73 TWh of coal."
"In 1966, Bulgaria consumed 71.91 TWh of coal."
"In 1967, Bulgaria consumed 78.08 TWh of coal."
"In 1968, Bulgaria consumed 84.83 TWh of coal."
"In 1969, Bulgaria consumed 85.28 TWh of coal."
"In 1970, Bulgaria consumed 93.28 TWh of coal."
"In 1971, Bulgaria consumed 92.07 TWh of coal."
"In 1972, Bulgaria consumed 94.90 TWh of coal."
"In 1973, Bulgaria consumed 95.63 TWh of coal."
"In 1974, Bulgaria consumed 94.01 TWh of coal."
"In 1975, Bulgaria consumed 98.55 TWh of coal."
"In 1976, Bulgaria consumed 91.87 TWh of coal."
"In 1977, Bulgaria consumed 91.49 TWh of coal."
"In 1978, Bulgaria consumed 97.55 TWh of coal."
"In 1979, Bulgaria consumed 100.59 TWh of coal."
"In 1980, Bulgaria consumed 105.51 TWh of coal."
"In 1981, Bulgaria consumed 107.14 TWh of coal."
"In 1982, Bulgaria consumed 112.56 TWh of coal."
"In 1983, Bulgaria consumed 112.12 TWh of coal."
"In 1984, Bulgaria consumed 112.30 TWh of coal."
"In 1985, Bulgaria consumed 117.21 TWh of coal."
"In 1986, Bulgaria consumed 120.48 TWh of coal."
"In 1987, Bulgaria consumed 120.37 TWh of coal."
"In 1988, Bulgaria consumed 112.14 TWh of coal."
"In 1989, Bulgaria consumed 114.45 TWh of coal."
"In 1990, Bulgaria consumed 96.06 TWh of coal."
"In 1991, Bulgaria consumed 85.86 TWh of coal."
"In 1992, Bulgaria consumed 90.29 TWh of coal."
"In 1993, Bulgaria consumed 97.21 TWh of coal."
"In 1994, Bulgaria consumed 88.99 TWh of coal."
"In 1995, Bulgaria consumed 89.00 TWh of coal."
"In 1996, Bulgaria consumed 88.62 TWh of coal."
"In 1997, Bulgaria consumed 101.06 TWh of coal."
"In 1998, Bulgaria consumed 96.25 TWh of coal."
"In 1999, Bulgaria consumed 79.25 TWh of coal."
"In 2000, Bulgaria consumed 73.19 TWh of coal."
"In 2001, Bulgaria consumed 83.43 TWh of coal."
"In 2002, Bulgaria consumed 76.83 TWh of coal."
"In 2003, Bulgaria consumed 86.02 TWh of coal."
"In 2004, Bulgaria consumed 82.20 TWh of coal."
"In 2005, Bulgaria consumed 80.51 TWh of coal."
"In 2006, Bulgaria consumed 81.75 TWh of coal."
"In 2007, Bulgaria consumed 91.97 TWh of coal."
"In 2008, Bulgaria consumed 87.66 TWh of coal."
"In 2009, Bulgaria consumed 73.79 TWh of coal."
"In 2010, Bulgaria consumed 80.05 TWh of coal."
"In 2011, Bulgaria consumed 94.14 TWh of coal."
"In 2012, Bulgaria consumed 80.43 TWh of coal."
"In 2013, Bulgaria consumed 69.13 TWh of coal."
"In 2014, Bulgaria consumed 73.85 TWh of coal."
"In 2015, Bulgaria consumed 76.24 TWh of coal."
"In 2016, Bulgaria consumed 66.22 TWh of coal."
"In 2017, Bulgaria consumed 71.00 TWh of coal."
"In 2018, Bulgaria consumed 63.44 TWh of coal."
"In 2019, Bulgaria consumed 59.16 TWh of coal."
"In 2020, Bulgaria consumed 48.34 TWh of coal."
"In 2021, Bulgaria consumed 60.97 TWh of coal."
"In 2022, Bulgaria consumed 72.71 TWh of coal."
"In 2023, Bulgaria consumed 44.57 TWh of coal."
"In 1965, CIS (EI) consumed 3459.19 TWh of coal."
"In 1966, CIS (EI) consumed 3585.22 TWh of coal."
"In 1967, CIS (EI) consumed 3640.72 TWh of coal."
"In 1968, CIS (EI) consumed 3608.97 TWh of coal."
"In 1969, CIS (EI) consumed 3677.60 TWh of coal."
"In 1970, CIS (EI) consumed 3630.39 TWh of coal."
"In 1971, CIS (EI) consumed 3703.80 TWh of coal."
"In 1972, CIS (EI) consumed 3803.02 TWh of coal."
"In 1973, CIS (EI) consumed 3848.10 TWh of coal."
"In 1974, CIS (EI) consumed 3866.99 TWh of coal."
"In 1975, CIS (EI) consumed 3977.06 TWh of coal."
"In 1976, CIS (EI) consumed 3972.75 TWh of coal."
"In 1977, CIS (EI) consumed 4044.11 TWh of coal."
"In 1978, CIS (EI) consumed 4019.64 TWh of coal."
"In 1979, CIS (EI) consumed 4048.74 TWh of coal."
"In 1980, CIS (EI) consumed 3925.49 TWh of coal."
"In 1981, CIS (EI) consumed 3900.58 TWh of coal."
"In 1982, CIS (EI) consumed 3960.33 TWh of coal."
"In 1983, CIS (EI) consumed 3970.49 TWh of coal."
"In 1984, CIS (EI) consumed 3933.01 TWh of coal."
"In 1985, CIS (EI) consumed 2854.36 TWh of coal."
"In 1986, CIS (EI) consumed 2948.26 TWh of coal."
"In 1987, CIS (EI) consumed 2998.84 TWh of coal."
"In 1988, CIS (EI) consumed 2977.58 TWh of coal."
"In 1989, CIS (EI) consumed 2875.71 TWh of coal."
"In 1990, CIS (EI) consumed 2673.04 TWh of coal."
"In 1991, CIS (EI) consumed 2475.72 TWh of coal."
"In 1992, CIS (EI) consumed 2331.77 TWh of coal."
"In 1993, CIS (EI) consumed 2101.51 TWh of coal."
"In 1994, CIS (EI) consumed 1880.56 TWh of coal."
"In 1995, CIS (EI) consumed 1738.26 TWh of coal."
"In 1996, CIS (EI) consumed 1681.80 TWh of coal."
"In 1997, CIS (EI) consumed 1533.06 TWh of coal."
"In 1998, CIS (EI) consumed 1447.38 TWh of coal."
"In 1999, CIS (EI) consumed 1438.25 TWh of coal."
"In 2000, CIS (EI) consumed 1467.06 TWh of coal."
"In 2001, CIS (EI) consumed 1481.87 TWh of coal."
"In 2002, CIS (EI) consumed 1493.09 TWh of coal."
"In 2003, CIS (EI) consumed 1526.63 TWh of coal."
"In 2004, CIS (EI) consumed 1497.05 TWh of coal."
"In 2005, CIS (EI) consumed 1440.12 TWh of coal."
"In 2006, CIS (EI) consumed 1485.12 TWh of coal."
"In 2007, CIS (EI) consumed 1480.94 TWh of coal."
"In 2008, CIS (EI) consumed 1595.27 TWh of coal."
"In 2009, CIS (EI) consumed 1461.03 TWh of coal."
"In 2010, CIS (EI) consumed 1469.02 TWh of coal."
"In 2011, CIS (EI) consumed 1547.81 TWh of coal."
"In 2012, CIS (EI) consumed 1622.34 TWh of coal."
"In 2013, CIS (EI) consumed 1534.17 TWh of coal."
"In 2014, CIS (EI) consumed 1497.18 TWh of coal."
"In 2015, CIS (EI) consumed 1434.80 TWh of coal."
"In 2016, CIS (EI) consumed 1457.07 TWh of coal."
"In 2017, CIS (EI) consumed 1433.39 TWh of coal."
"In 2018, CIS (EI) consumed 1495.26 TWh of coal."
"In 2019, CIS (EI) consumed 1452.20 TWh of coal."
"In 2020, CIS (EI) consumed 1356.59 TWh of coal."
"In 2021, CIS (EI) consumed 1404.05 TWh of coal."
"In 2022, CIS (EI) consumed 1523.71 TWh of coal."
"In 2023, CIS (EI) consumed 1523.92 TWh of coal."
"In 1965, Canada consumed 179.99 TWh of coal."
"In 1966, Canada consumed 176.45 TWh of coal."
"In 1967, Canada consumed 174.82 TWh of coal."
"In 1968, Canada consumed 189.93 TWh of coal."
"In 1969, Canada consumed 183.37 TWh of coal."
"In 1970, Canada consumed 196.87 TWh of coal."
"In 1971, Canada consumed 187.13 TWh of coal."
"In 1972, Canada consumed 176.58 TWh of coal."
"In 1973, Canada consumed 181.86 TWh of coal."
"In 1974, Canada consumed 184.78 TWh of coal."
"In 1975, Canada consumed 179.76 TWh of coal."
"In 1976, Canada consumed 212.83 TWh of coal."
"In 1977, Canada consumed 271.96 TWh of coal."
"In 1978, Canada consumed 223.62 TWh of coal."
"In 1979, Canada consumed 211.75 TWh of coal."
"In 1980, Canada consumed 257.89 TWh of coal."
"In 1981, Canada consumed 263.32 TWh of coal."
"In 1982, Canada consumed 278.24 TWh of coal."
"In 1983, Canada consumed 291.12 TWh of coal."
"In 1984, Canada consumed 324.27 TWh of coal."
"In 1985, Canada consumed 311.69 TWh of coal."
"In 1986, Canada consumed 288.88 TWh of coal."
"In 1987, Canada consumed 310.48 TWh of coal."
"In 1988, Canada consumed 333.42 TWh of coal."
"In 1989, Canada consumed 332.72 TWh of coal."
"In 1990, Canada consumed 315.60 TWh of coal."
"In 1991, Canada consumed 305.50 TWh of coal."
"In 1992, Canada consumed 311.21 TWh of coal."
"In 1993, Canada consumed 276.31 TWh of coal."
"In 1994, Canada consumed 292.97 TWh of coal."
"In 1995, Canada consumed 306.23 TWh of coal."
"In 1996, Canada consumed 312.53 TWh of coal."
"In 1997, Canada consumed 326.64 TWh of coal."
"In 1998, Canada consumed 349.22 TWh of coal."
"In 1999, Canada consumed 335.69 TWh of coal."
"In 2000, Canada consumed 355.19 TWh of coal."
"In 2001, Canada consumed 369.12 TWh of coal."
"In 2002, Canada consumed 371.27 TWh of coal."
"In 2003, Canada consumed 370.36 TWh of coal."
"In 2004, Canada consumed 349.85 TWh of coal."
"In 2005, Canada consumed 348.35 TWh of coal."
"In 2006, Canada consumed 337.43 TWh of coal."
"In 2007, Canada consumed 352.77 TWh of coal."
"In 2008, Canada consumed 335.23 TWh of coal."
"In 2009, Canada consumed 280.08 TWh of coal."
"In 2010, Canada consumed 286.99 TWh of coal."
"In 2011, Canada consumed 258.73 TWh of coal."
"In 2012, Canada consumed 245.41 TWh of coal."
"In 2013, Canada consumed 239.34 TWh of coal."
"In 2014, Canada consumed 227.60 TWh of coal."
"In 2015, Canada consumed 214.41 TWh of coal."
"In 2016, Canada consumed 213.62 TWh of coal."
"In 2017, Canada consumed 221.60 TWh of coal."
"In 2018, Canada consumed 180.96 TWh of coal."
"In 2019, Canada consumed 169.15 TWh of coal."
"In 2020, Canada consumed 146.18 TWh of coal."
"In 2021, Canada consumed 131.24 TWh of coal."
"In 2022, Canada consumed 106.98 TWh of coal."
"In 2023, Canada consumed 102.97 TWh of coal."
"In 1965, Central America (EI) consumed 0.00 TWh of coal."
"In 1966, Central America (EI) consumed 0.02 TWh of coal."
"In 1967, Central America (EI) consumed 0.03 TWh of coal."
"In 1968, Central America (EI) consumed 0.02 TWh of coal."
"In 1969, Central America (EI) consumed 0.03 TWh of coal."
"In 1970, Central America (EI) consumed 0.01 TWh of coal."
"In 1971, Central America (EI) consumed 0.02 TWh of coal."
"In 1972, Central America (EI) consumed 0.08 TWh of coal."
"In 1973, Central America (EI) consumed 0.12 TWh of coal."
"In 1974, Central America (EI) consumed 0.05 TWh of coal."
"In 1975, Central America (EI) consumed 0.01 TWh of coal."
"In 1976, Central America (EI) consumed 0.01 TWh of coal."
"In 1977, Central America (EI) consumed 0.02 TWh of coal."
"In 1978, Central America (EI) consumed 0.02 TWh of coal."
"In 1979, Central America (EI) consumed 0.02 TWh of coal."
"In 1980, Central America (EI) consumed 0.18 TWh of coal."
"In 1981, Central America (EI) consumed 0.18 TWh of coal."
"In 1982, Central America (EI) consumed 0.04 TWh of coal."
"In 1983, Central America (EI) consumed 0.03 TWh of coal."
